"id","sku","name","brand","price","stock","category","created_at","size","hsn","aliases","alias1","alias2","distributor_price"
"e2384ead-9342-4e87-96eb-dc2e29e21aea","KRE19","KAREMED EASY LUVLAP DIAPER PANT","Karemed","999.00","0",,"""2025-12-24T20:12:57.401Z""","MEDIUM 72'S",,,,,
"e2430f59-09c5-4117-8220-bd3d81f86dd0","F-05","MALLET FINGER SPLINT - UNI","Tynor","113.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"e2e8c87b-8b57-489e-823d-9e88ef61798b","G-13","G-13 UM STATIC COCKUP SPLINT RT/LT (BLACK) RT - M","UM","950.00","0",,"""2026-01-03T19:20:31.324Z""","RT - M",,,,,
"e39d1573-77e9-4215-96ad-90d1402a4d7d","L-11","POD QUADRI (13 MM) - UNI","Tynor","57.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"e3b0359a-a0a4-44d2-bb71-5640926500aa","E-29","HAND RESTING SPLINT  LEFT - L","Tynor","705.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"e3b4d9ae-14f7-415f-a4dd-9724286f4f31","L-35","COMMODE CHAIR","Tynor","3956.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"e497c800-b18f-4d1b-a352-7919fc767d46","D-08","ELASTIC KNEE SUPPORT  - XL","Tynor","830.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"e4aef8dd-348c-43e6-a813-1f08db817d7b","2001717","Morison MBD NAIL CLIPPER WITH MAGNIFIER - G - D","Morison","200.00","0",,"""2025-12-20T17:49:08.577Z""","GREEN",,,,,
"e4d44de6-3229-4142-aed3-90341f0183e1","K-02","HEEL CUSHION SILICONE (PAIR) * - S","Tynor","893.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"e4f5b44f-b14e-464e-8ca0-adada273912a","A-21","A-21 UM LUMBO SACRAL BELT (LT.GREY) - M","UM","950.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"e59c2b4d-d0fa-45aa-a4ed-1f37b62fcc27","2000700","Morison FAST DRY BABY MAT -M-LILAC","Morison","350.00","0",,"""2025-12-20T17:49:08.577Z""","M-LILAC",,,,,
"e61c1fc2-7796-45ca-a146-2961fa8c76b5","A-14","A-14 UM HERNIA BELT (BLACK) - M","UM","620.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"e65ca135-7b29-4dd2-bed4-facef6975345","D-28","KNEE IMMOBILIZER 22"" SPL. SIZE -XL","Tynor","1495.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"e65efa75-5a65-401d-a1a1-9dcf7a492196","C-07","C-07 UM ARM SLING TROPICAL (GREY) - S","UM","375.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"e682a5ac-763b-46de-bea2-1f12cafb1846","JSL‐T501","FETAL DOPPLER","ACCUSURE","7218.00","0",,"""2025-12-30T06:49:03.935Z""","TS01",,,,,
"e6c8e5e3-fd43-4adf-826c-c2d22d5dabbd","KRE26","KAREMED LUVLAP DIAPER PANT","Karemed","32.00","0",,"""2025-12-24T20:12:57.401Z""","EXTRA LARGE 2'S",,,,,
"e7542fde-3f1b-44c6-bef0-f8a8b30f917b","A-13","TAYLOR BRACE LONG -  SPL SIZE","Tynor","2888.00","0",,"""2026-01-06T17:25:41.774Z""","SPL",,,,,
"e7aca950-3d1a-4303-9eaf-596f9e360d0c","AS-0073","PREGNANCY TEST CARD (HCG Rapid)","ACCUSURE","5625.00","0",,"""2025-12-30T06:49:03.935Z""","Single Pack",,,,,
"e860a4b2-c189-41c7-b931-6dc7508ac9b7","D-10","D-10 UM ANKLE BRACE LACE UP (BG) - M","UM","780.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"e87060a9-5df9-4fe4-8c26-76e5a4ed4874","K-03","K-03 UM ECO CONTOURED LUMBAR CORSET WITH STRAP (LT.GREY) - XL","UM","734.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"e8777d51-e819-450f-8bd3-79cf64a82b95","L-45","WALKING STICK TETRA - UNI","Tynor","720.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"e8ed29a4-7930-44f9-882a-263b7136efff","D-06","D-06 UM ANKLE WRAP NEOPRENE (BLACK) - UNI","UM","253.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"e9738277-2554-490a-a1bb-c655772597cf","D-01","ANKLE BINDER SPL. SIZE - XL","Tynor","344.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"e98a17f3-8c1f-49d9-b85d-06c6872ad4c0","J-12","J-12 UM QUADRIPOD WALKING STICK BLACK - UNI","UM","980.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"e9f05310-8f08-416d-98b1-c9c8b64c8552","D-06","KNEE CAP ( WITH RIGID HINGE) -S","Tynor","745.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"ea50a579-be0e-4ce2-bd37-bd2f7bc6adeb","F-09","FUNCTIONAL KNEE SUPPORT SPL. SIZE - XL","Tynor","1836.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"eaa9dc5e-4bcc-4c88-a47e-b482d5350c80","D-01","ANKLE BINDER - M","Tynor","344.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"eacf201f-09e1-4422-9b68-19a2c4ad7587","2000061","Morison POOCHI CUP","Morison","99.00","0",,"""2025-12-20T17:49:08.577Z""",,,,,,
"eadd38b4-3276-4d24-8f00-0a5e9ad4e327","J-25","J-25 UM BED BACK REST (BLACK) - UNI","UM","2400.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"eae6f539-f1ee-4221-9deb-28c098281bd7","D-14","THIGH SUPPORT - S","Tynor","342.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"eaf3828b-7550-4614-9815-5945e5f0e0f3","C-05","CLAVICLE BRACE WITH VELCRO SPL.SIZE - XXL","Tynor","612.00","0",,"""2026-01-06T17:25:41.774Z""","XXL",,,,,
"eafd3bb8-795d-4e22-8175-5c06f92cd8fb","A-06","LUMBO SACRAL BELT - BLACK -L","Tynor","1087.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"eb03c0e9-51c3-4b2a-8ab5-4f4fe357e06e","B-05","CERVICAL ORTHOSIS (PHILADELPHIA) ETHAFOAM - L","Tynor","1182.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"ec5f0dca-4a54-4f24-bb5a-61814c4cb84d","A-30","LACE PULL L.S. BELT  - SM","Tynor","1922.00","0",,"""2026-01-06T17:25:41.774Z""","SM",,,,,
"ed19a45c-0bcc-4db4-beef-8d16872e943c","2000576","Morison MBD ROTARY BOTTLE CLEANING BRUSH (PINK)","Morison","190.00","0",,"""2025-12-26T07:49:58.155Z""","PINK",,,,,
"ed44d1ab-97e9-4e01-8cca-7829e6a8970c","D-01","ANKLE BINDER - S","Tynor","344.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"ed788e38-45d6-44f3-bdb2-e46e57609e1a","D-11","KNEE IMMOBILIZER 19"" SPL. SIZE -XL","Tynor","1359.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"ed8b4c13-f13f-4ce4-a182-032e2fda38c7","C-03","C-03 UM CAST SHOE BG - S","UM","750.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"edd3a0d0-b11f-440b-8b46-18042435725f","A-21","A-21 UM LUMBO SACRAL BELT (LT.GREY) - S","UM","950.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"edeb1013-580d-41fc-a81b-c88d50572ba1","D-10","D-10 UM ANKLE BRACE LACE UP (BG) - XL","UM","780.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"ee209cb6-b682-4e1c-b6e6-a9d7b6e7bb6f","2001827","Morison MBD BABY POWDER 50 GM+BABY SOAP 25G","Morison","48.94","0",,"""2025-12-20T17:49:08.577Z""","50GM",,,,,
"eea811d0-4f9e-44c7-b190-ddce8359cba5","D-07","KNEE CAP WITH PATELLAR RING (SINGLE)  - M","Tynor","806.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"eedefb6e-8a4e-4b62-8f0e-742db278297d","J-10","J-10 UM ORTHOPAEDIC HEATING PAD (GREY) - UNI","UM","1350.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"ef8944c3-3222-4e77-b7c0-29ba9af0e9e1","L-41","WALKER INVALID'S  - ALL PODS - CH","Tynor","2859.00","0",,"""2026-01-06T17:25:41.774Z""","CH",,,,,
"efa9e6a1-8a89-48d7-a0b7-f149d09ba71b","C-08","C-08 UM ARM SLING BAGGY LT. (GREY) - M","UM","395.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"f08955e5-ecec-4373-acce-6c2428421a78","F-04","FROG SPLINT - M","Tynor","152.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"f08b7630-37d2-4e47-a2a8-fa31e25431d2","J-08","OA KNEE SUPPORT (NEOPRENE)LEFT VARUS / RIGHT VALGUS - S","Tynor","1925.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"f0d039d7-3738-4c08-9aa9-c1a47d094611","C-01","POUCH ARM SILING (TROPICAL) - M","Tynor","430.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"f0f5d59c-52f8-4c1f-b79d-6c5fe9661412","J-01","J-01 UM REHAB WEIGHT CUFF 1/2 KG (BLACK) - UNI","UM","562.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"f1a9323c-6957-4ec4-a1c6-9f8041404c39","C-04","C-04 UM CLAVICLE BRACE WITH VELCRO (GREY) - XL","UM","510.00","0",,"""2026-01-03T19:20:31.324Z""","XL",,,,,
"f1ad2405-9bb1-4e21-a0e3-721ae0ca925c","2000356","Morison BIGEN MEN'S BREAD COLOR-B101","Morison","450.00","0",,"""2025-12-20T17:49:08.577Z""",,,,,,
"f1f0ab19-7c12-4525-aade-234f8f86f9f5","J-23","J-23 UM FOLDING WALKER HD (WITH WHEELS) (SILVER) - ADJ","UM","2250.00","0",,"""2026-01-03T19:20:31.324Z""","ADJ",,,,,
"f1f57f76-d80d-43bf-880f-54523953bafc","F-12","F-12 UM KNEE HINGE STABILIZER (NEOPRENE) - BLACK - S","UM","1600.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"f22d25b8-13ee-4733-bd76-fa9efd4eb0b5","F-26","F-26 UM KNEE HINGE SUPPORT METAL JOINT(BLACK) - UNI","UM","790.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"f259bb4d-b768-45ee-9063-2f9e8b0f2aa0","E-01","ELASTIC WRIST SPLINT LEFT - S","Tynor","421.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"f35573e5-d391-4861-af68-8f1f757c340a","D-01","ANKLE BINDER - L","Tynor","344.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"f3d8de89-6087-477d-aba7-8764bed8aef1","2001015","Morison ROYAL Pp BOTTLE WITH HANDLE-125 ML","Morison","121.88","0",,"""2025-12-20T17:49:08.577Z""","125ML",,,,,
"f4124259-a06d-47d2-a5e0-a925def0f6a7","E-46","R.O.M  ELBOW BRACE -  RIGHT","Tynor","3017.00","0",,"""2026-01-06T17:25:41.774Z""","RIGHT",,,,,
"f43fe6aa-d77b-40b8-b280-8f3626470ebc","K-04","TOE SEPARATOR SILICONE (SINGLE) - L","Tynor","84.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"f4cf41af-4636-4f24-9707-b5208d98e7fd","D-04","KNEE CAP (PAIR) - S","Tynor","419.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"f54e34da-b8cc-47bd-a4df-fce5cc72bdc7","2001745","Morison BABY LAUNDRY DETERGENT -(180ML POUCH)","Morison","99.00","0",,"""2025-12-20T17:49:08.577Z""","180ML",,,,,
"f56b95ba-4339-4356-b4eb-428d077e86d1","I-70","MEDICAL COMPRESSION STOCKING THIGH HIGH CLASS 2 (PAIR) * - XL","Tynor","2333.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"f58373da-28df-45f3-a1ec-97eb6ad8e3b2","C-04","C-04 UM CLAVICLE BRACE WITH VELCRO (LT.GREY) - L","UM","510.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"f607a725-e41e-413e-ad72-e695ba2759ea","E-01","ELASTIC WRIST SPLINT LEFT - L","Tynor","421.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"f62096d6-a84f-4255-9b47-f5f7fdd4de24","F-06","F-06 UM KNEE HINGE SUPPORT (BLACK) - UNI","UM","715.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"f6e78cac-6c89-4b4b-b28f-915534163b36","2000889","Morison BABY LAUNDRY DETERGENT -1 LITER","Morison","549.00","0",,"""2025-12-26T07:49:58.155Z""","1LTR",,,,,
"f6f7b069-75eb-45fe-a1ae-d39521b28d2e","2001641","Morison MBD XTRA SOFT DIAPER PANTS (L)-30","Morison","374.06","0",,"""2025-12-26T07:49:58.155Z""","L-30",,,"PantL30",,
"f71952c5-4e63-4cc7-be2a-f65d31a4d8e7","B-02","CERVICAL COLLAR SOFT WITH SUPPORT - M","Tynor","426.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"f7e2eb91-31a0-41da-8cc2-34fc3e5ddb20","D-52","WALKER BOOT AIR SHORT L","Tynor","5595.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"f80db997-24aa-4eb8-965a-4952d3fd5596","KRE12","KAREIN CLASSIC UNDER PADS","Karemed","1030.00","0",,"""2025-12-24T20:12:57.401Z""","LARGE 10",,,,,
"f8a9a794-96a3-4b3d-8586-a3f2f4752428","PED-05","PED-05 UM PAEDIATRIC CERVICAL COLLAR (GREY) - 1-5 YRS","UM","410.00","0",,"""2026-01-03T19:20:31.324Z""","1-5 YRS",,,,,
"f8d4acf6-715b-4a92-900b-07c8f9fecf9b","D-23","KNEE CAP COMFEEL (PAIR) - S","Tynor","521.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"f9568ab7-4ebf-4b76-a40c-d1ffe192ca1d","AS-005","SIMPLE BLOOD GLU. METER","ACCUSURE","684.00","0",,"""2025-12-30T06:49:03.935Z""","25T",,,,,
"f969bc58-f8ec-48bc-9621-b964e04443a7","G-16","G-16 UM WRIST WRAP PRO (BLACK)- UNI","UM","230.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"fa257793-8926-44fa-bde4-3930c11f1d7d","B-04","B-04 UM SPONDYLSIS COLLAR PHILADELPHIA (BEIGE) - L","UM","1050.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"fa3c851d-3eca-4ea7-b5fb-4119cafed263","E-01","ELASTIC WRIST SPLINT RIGHT - S","Tynor","421.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"fa4de1b1-70ad-4600-9dab-09efad99b184","E-10","TENNIS ELBOW SUPPORT - S","Tynor","333.00","0",,"""2026-01-06T17:25:41.774Z""","S",,,,,
"fa82b540-8ba2-45ee-bff0-6879ff394f07","PED-07","PED-07 UM PAEDIATRIC SHOULDER IMMOBILIZER - 6-10 YRS","UM","800.00","0",,"""2026-01-03T19:20:31.324Z""","6-10 YRS",,,,,
"fafa6168-bc13-4cbb-8b81-81af003f0ef0","2001151","Morison BIGEN N10 ORIENTAL BLACK PB","Morison","85.00","0",,"""2025-12-20T17:49:08.577Z""",,,,,,
"fba3eef1-0159-44c7-84df-346a1ff2be22","J-08","OA KNEE SUPPORT (NEOPRENE)RIGHT VARUS/LEFT VALGUS SPL. SIZE - XL","Tynor","1805.00","0",,"""2026-01-06T17:25:41.774Z""","XL",,,,,
"fbeb661e-6c1f-4ca2-a784-d99b0b5d5053","I-59","SCROTAL SUPPORT - M","Tynor","498.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"fc05d0ae-2f48-45b2-a9dd-9c2a173eba8d","J-05","KNEE WRAP (NEOPRENE) - UNI","Tynor","1457.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"fc1e2717-b251-4ba9-bd84-badcd95cce60","F-04","F-04 UM KNEE IMMOBILIZER LONG TYPE 19''-LT.GREY - S","UM","1150.00","0",,"""2026-01-03T19:20:31.324Z""","S",,,,,
"fc331dd9-e5a3-4380-bf7c-230e96f9acd8","AS-0030","BL NEBULIZER","ACCUSURE","1780.00","0",,"""2025-12-30T06:49:03.935Z""","No Size",,,,,
"fc390af7-e593-48c6-83dc-9de9fa8766a9","J-08","OA KNEE SUPPORT (NEOPRENE)RIGHT VARUS/LEFT VALGUS - L","Tynor","1925.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
"fcef4aa5-041f-4146-bd84-d21088de99b2","ST12","Stethoscope ‐ Comfort","ACCUSURE","1499.00","0",,"""2025-12-30T06:49:03.935Z""","ST12",,,,,
"fd2d7734-2427-4cea-964f-9ce037ca993e","G-10","G-10 UM ELBOW WRAP (BLACK) - UNI","UM","600.00","0",,"""2026-01-03T19:20:31.324Z""","UNI",,,,,
"fd47de3d-e41d-476d-b664-b6ca8327a646","G-25","G-25 UM WRIST SPLINT AMBIDEXTROUS (LT.GREY) - M","UM","650.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"fd885291-f80a-4224-b59c-295bd48a37de","H-03","H-03 UM PELVIC TRACTION BELT (GREY) - M","UM","900.00","0",,"""2026-01-03T19:20:31.324Z""","M",,,,,
"fdd75187-39e6-410d-9c9a-5acc35b523f9","AS-0017","GOLD STRIPS","ACCUSURE","703.00","0",,"""2025-12-30T06:49:03.935Z""","25T",,,,,
"fe4d406d-6e0a-4694-9f35-ce89573484bb","2001152","Morison BIGEN N20 BLACK BROWN PB","Morison","85.00","0",,"""2025-12-26T07:49:58.155Z""",,,,,,
"fe9d4a7f-2d84-4792-ad08-9e08932746f1","L-08","WALKING STICK (L TYPE) - SILVER","Tynor","692.00","0",,"""2026-01-06T17:25:41.774Z""","SILVER",,,,,
"fea8b63d-0b0f-4a47-9613-4de67b2bd8dd","K-01","K-01 UM ECO LUMBO SACRAL BELT (GREY) - XXL","UM","750.00","0",,"""2026-01-03T19:20:31.324Z""","XXL",,,,,
"fea93836-f390-48a6-8678-3880760e21eb","F-27","F-27 UM KNEE IMMOBILIZER LONG TYPE-22 LT.GREY-L","UM","1450.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"fede4e0b-977d-4c02-a89b-d4d328dfe0a5","L-37","WALKER FOLDABLE ERGO-UNI","Tynor","1665.00","0",,"""2026-01-06T17:25:41.774Z""","UNI",,,,,
"ff2d4ec6-453e-478a-acc4-e99cfae05200","E-44","WRIST SPLINT WITH THUMB - M","Tynor","793.00","0",,"""2026-01-06T17:25:41.774Z""","M",,,,,
"ff5b2fdb-767c-49e1-83ec-3e0a5a45145a","A-08","A-08 UM RIB BELT (LT.GREY) - L","UM","670.00","0",,"""2026-01-03T19:20:31.324Z""","L",,,,,
"ff806d35-6fec-483d-9a14-fb8dcc5a3606","PED-02","PED-02 UM KNEE IMMOBILIZER (PAEDIATRIC) TURQUISE - 1-5 YRS","UM","790.00","0",,"""2026-01-03T19:20:31.324Z""","1-5 YRS",,,,,
"ffbaeaa4-e30a-4f7d-9f6c-0ca9d378d877","K-01","INSOLE FULL SILICONE PAIR L","Tynor","1836.00","0",,"""2026-01-06T17:25:41.774Z""","L",,,,,
